author,updated_at,like_count,text,video_id,public,tokens,word_count
@juliamolina7278,2021-12-01T16:51:50Z,0,Mais a base é resistente à água não aprova d’água entendam !!,c3Ns-AgD-Vg,True,"['base', 'resistente', 'rua', 'aprova', 'égua', 'entendam']",6
@mariavitoria-hs2fg,2021-11-10T12:24:18Z,0,Eu tendo ranço do brinco dela kkk,c3Ns-AgD-Vg,True,"['tendo', 'ramo', 'brinco', 'k']",4
@geisasantos66,2021-11-02T17:25:00Z,0,Gostei,c3Ns-AgD-Vg,True,['gostei'],1
@Talismamilionario9.0,2021-10-07T18:47:21Z,0,mano a camilla e muitooo lindaaaa demais,c3Ns-AgD-Vg,True,"['mano', 'camisa', 'lindaaaa', 'demais']",4
@estermarques8644,2021-10-06T11:55:55Z,0,Olá Camila qual nome da base da Maybelline que vc falou no vídeo?,c3Ns-AgD-Vg,True,"['ol', 'camisa', 'nome', 'base', 'maybelline', 'vá', 'falou']",7
@heyeduardaalcantara,2021-09-02T01:32:35Z,0,"E eu que fui procurar nao achei nem essa fernanda so acho aquele ultimo tom do 2 braço, esses do último pra pele negra nem vejo",c3Ns-AgD-Vg,True,"['procurar', 'achei', 'bernarda', 'so', 'acho', 'ultimo', 'tom', 'braço', 'ultimo', 'pra', 'pele', 'negra', 'vejo']",13
@alinecarvalhodejesuscarval1134,2021-09-01T14:16:05Z,0,Verdadisima,c3Ns-AgD-Vg,True,['verdadisima'],1
@mirnamarrocos719,2021-08-21T23:16:26Z,0,VC ta  linda aproveita  seu momento  de aprendizado. O mundo é assim se vc não quiser fazer não  adoeça.  Siga sua vida.  VC pode  tem talento.,c3Ns-AgD-Vg,True,"['vá', 'ta', 'linda', 'aproveita', 'momento', 'aprendido', 'mundo', 'assim', 'vá', 'quiser', 'fazer', 'adora', 'siga', 'vida', 'vá', 'pode', 'talento']",17
@edivaldooliveira823,2021-08-20T01:07:49Z,1,Só eu q achei q ficou ótima a cor,c3Ns-AgD-Vg,True,"['s', 'q', 'achei', 'q', 'ficou', 'toma', 'cor']",7
@ju.almeida,2021-08-09T18:53:44Z,0,Amei o vídeo!,c3Ns-AgD-Vg,True,['amei'],1
@_nanndacruz15,2021-08-05T15:44:09Z,0,Quero ver a boca rosa refutar esse vídeo,c3Ns-AgD-Vg,True,"['quero', 'ver', 'boca', 'rosa', 'refutar']",5
@jmjcaseira6729,2021-07-12T10:39:04Z,0,https://youtube.com/playlist?list=PLsk4lY2kP3jwcJHNzShVkLeZPO-nSx7GZ,c3Ns-AgD-Vg,True,['httpsyoutubecomplaylistlistplsklykpjwcjhnzshvklezponsxgz'],1
@kellysousamake7853,2021-07-12T00:32:49Z,0,Gente poder ver que esses nome e da música do funk poder ver,c3Ns-AgD-Vg,True,"['gente', 'poder', 'ver', 'nome', 'música', 'uns', 'poder', 'ver']",8
@ceciliacgml6119,2021-07-10T13:45:00Z,0,"Quanto a acessibilidade, é difícil achar em loja física mesmo, meu tom é o mais claro de todos e eu não achei em lugar nenhum kkk Tive que pedir online mesmo... Quanto aos tons, inacreditável! Que propaganda enganosaaaaa",c3Ns-AgD-Vg,True,"['quanto', 'acessibilidade', 'difícil', 'achar', 'loja', 'fica', 'tom', 'claro', 'todos', 'achei', 'lugar', 'nenhum', 'k', 'pedir', 'ondina', 'quanto', 'tons', 'inacreditável', 'propaganda', 'enganosaaaaa']",20
@danielelima169,2021-07-10T04:00:42Z,0,Essa mulher e perfeita mano,c3Ns-AgD-Vg,True,"['mulher', 'perfeita', 'mano']",3
@espiga5146,2021-07-03T19:25:29Z,0,Oi,c3Ns-AgD-Vg,True,['oi'],1
@mariadelourdescarlosdasilv2451,2021-06-27T01:56:53Z,1,Sinceramente? Voce nao se aceita. Para de detonar as pessoas,c3Ns-AgD-Vg,True,"['sinceramente', 'voce', 'aceita', 'destinar', 'pessoas']",5
@severinarodrigues5262,2021-06-24T22:23:11Z,0,"Oi Camilla, não dê ouvidos a quem se preocupa com sua vida, descarte essas pessoas.bjs",c3Ns-AgD-Vg,True,"['oi', 'camisa', 'd', 'ouvidos', 'preocupa', 'vida', 'destarte', 'pessoasbjs']",8
@lourdescosta6689,2021-06-11T01:49:42Z,0,BBB  😁😁😀   2,c3Ns-AgD-Vg,True,['bem'],1
@JoaoPedro-rh2of,2021-06-08T19:14:33Z,0,Meu cunhado foi no correio ai ele tirou foto com tigo,c3Ns-AgD-Vg,True,"['cunhado', 'correio', 'ai', 'tirou', 'fato', 'tipo']",6
@jessicadede88,2021-06-08T02:46:15Z,0,"to no celular da minha mae
grande parte do meu publico e de mulheres negra 
eu me senti ofendida por ser branca sinceramnte",c3Ns-AgD-Vg,True,"['to', 'calcular', 'grande', 'parte', 'publico', 'mulheres', 'negra', 'senti', 'ofendida', 'branca', 'sinceramente']",11
@jugirl432,2021-06-03T00:17:09Z,0,Desculpa mais 9 minutos falando :-/,c3Ns-AgD-Vg,True,"['desculpa', 'minutos', 'falando']",3
@sarahsantos690,2021-05-26T20:20:21Z,0,Olá eu sou negra e achei o tom perfeito da base da boca rosa pra mim! Tem vários tons,c3Ns-AgD-Vg,True,"['ol', 'negra', 'achei', 'tom', 'perfeito', 'base', 'boca', 'rosa', 'pra', 'mim', 'vários', 'tons']",12
@kaylanecrisostomo1987,2021-05-25T09:52:45Z,2,"Vim assistir o vídeo mais tô vendo q não vale apena pq ela não chega logo ao ponto ! Não tem nada Aver isso , faz muito tempestade em copo d'água eu sou negra mais não acho certo ficar repetindo  a mesma coisa toda hora , Negro isso negro aqui Affff isso me cansa",c3Ns-AgD-Vg,True,"['vim', 'assistir', 't', 'vendo', 'q', 'vale', 'apenas', 'pa', 'chega', 'logo', 'ponto', 'nada', 'ver', 'faz', 'tempestade', 'copo', 'égua', 'negra', 'acho', 'certo', 'ficar', 'repetindo', 'mesma', 'coisa', 'toda', 'hora', 'negro', 'negro', 'aqui', 'affff', 'cansa']",31
@oedmundolapin,2021-05-20T03:14:23Z,1,Nós de pele clara que acompanha o canal da camilla 👁👄👁,c3Ns-AgD-Vg,True,"['pele', 'clara', 'acompanha', 'canal', 'camisa']",5
@luizadianaalves5673,2021-05-19T14:43:09Z,0,Língua de chicotee,c3Ns-AgD-Vg,True,"['légua', 'chicote']",2
@ruthemnauelleferreira5356,2021-05-18T16:28:43Z,1,"Camila de Luccas voltando pra comunidade, aaaaaa ganhou so 40 mil",c3Ns-AgD-Vg,True,"['camisa', 'luctas', 'voltando', 'pra', 'comunidade', 'amavaa', 'ganhou', 'so', 'mil']",9
@jardenerufino8035,2021-05-17T19:47:01Z,0,Nossa!eu ia comprar pela Internet,c3Ns-AgD-Vg,True,"['ia', 'comprar', 'interno']",3
@yasminoficial4266,2021-05-16T19:43:42Z,1,Kkkkk ela ficou 9 minutos falando kkkkk,c3Ns-AgD-Vg,True,"['kkkkk', 'ficou', 'minutos', 'falando', 'kkkkk']",5
@fatimaalves803,2021-05-15T22:19:24Z,0,Adorei vou fazer igual,c3Ns-AgD-Vg,True,"['adorei', 'vou', 'fazer', 'igual']",4
@janilsaleandro5323,2021-05-15T18:01:03Z,0,❤❤😍😍😍,c3Ns-AgD-Vg,True,[],0
@bykeity_,2021-05-15T09:00:03Z,0,"Misericórdia oq adianta tá bonita por fora , mais e o conteúdo do produto",c3Ns-AgD-Vg,True,"['misericordia', 'adianta', 't', 'bonita', 'contudo', 'produto']",6
@bykeity_,2021-05-15T08:59:10Z,0,"Camilla é demais , amoooo",c3Ns-AgD-Vg,True,"['camisa', 'demais', 'amoroso']",3
@bykeity_,2021-05-15T08:58:34Z,0,Vdd tá muito diferente,c3Ns-AgD-Vg,True,"['t', 'diferente']",2
@dalrymeneguci6515,2021-05-11T21:32:49Z,0,Eu gostei acho que vou compra,c3Ns-AgD-Vg,True,"['gostei', 'acho', 'vou', 'compra']",4
@user-ib6wk3lz1z,2021-05-10T23:45:46Z,0,Alguém em 2021????,c3Ns-AgD-Vg,True,['algum'],1
@maiquemuller4837,2021-05-10T02:19:10Z,1,#planta,c3Ns-AgD-Vg,True,['planta'],1
@firerodrigo8093,2021-05-07T02:39:35Z,2,Vir pelo o BBB rsrs eu voltei pra vc na final,c3Ns-AgD-Vg,True,"['vir', 'bem', 'srs', 'voltei', 'pra', 'vá', 'final']",7
@valeriaguimaares311,2021-05-06T20:35:36Z,3,To só esperando o primeiro vídeo pós BBB,c3Ns-AgD-Vg,True,"['to', 's', 'esperando', 'primeiro', 'bem']",5
@suelioliveiraeliasrosas2781,2021-05-06T12:45:14Z,0,Parabéns Camila linda adorei vc♥️♥️♥️♥️♥️,c3Ns-AgD-Vg,True,"['parabéns', 'camisa', 'linda', 'adorei', 'vá']",5
@aturmadaleticia7409,2021-05-06T12:43:10Z,0,❤💓,c3Ns-AgD-Vg,True,[],0
@cleusaroma7681,2021-05-06T07:09:36Z,2,Quem tá assistindo dps que o BBB acabou?,c3Ns-AgD-Vg,True,"['t', 'assistindo', 'bem', 'acabou']",4
@patyalves1983,2021-05-05T22:06:49Z,1,A Camila perdeu a Julieta ganhou 👏👏,c3Ns-AgD-Vg,True,"['camisa', 'perdeu', 'quieta', 'ganhou']",4
@evellyneve3714,2021-05-05T20:03:12Z,1,"Fausiani voce falou q a sua mae trabalha de limpar shopping por q vc nao aposeita vc e rica comprou um carro de 9,0000pro seu pai ta fausa",c3Ns-AgD-Vg,True,"['fausiani', 'voce', 'falou', 'q', 'trabalha', 'limpar', 'shopping', 'q', 'vá', 'aposenta', 'vá', 'rica', 'comprou', 'carro', 'pro', 'pai', 'ta', 'farsa']",18
@alvarogabriel5657,2021-05-05T16:33:18Z,32,Alguém depois de ela ganhar em segundo lugar no bbb?,c3Ns-AgD-Vg,True,"['algum', 'ganhar', 'segundo', 'lugar', 'bem']",5
@Sasahzz,2021-05-05T13:17:06Z,1,Vi vc no bbb vim correndo me inscrever nesse canal incrivel,c3Ns-AgD-Vg,True,"['vi', 'vá', 'bem', 'vim', 'correndo', 'inscrever', 'nesse', 'canal', 'incrivel']",9
@ceciannette2824,2021-05-04T23:00:59Z,1,"QUEM VEIO AQUI VER OS VÍDEOS DA CAMILAO ,APOS ELA ESTAR NA FINAL DO BBB ? CAMILA LINDA CORAÇÃO 😍 VAI BRILHAR MUITO MERECE!!!",c3Ns-AgD-Vg,True,"['veio', 'aqui', 'ver', 'vamos', 'camisa', 'anos', 'final', 'bem', 'camisa', 'linda', 'coraço', 'vai', 'brilhar', 'merece']",14
@johnwollace3685,2021-05-04T05:52:35Z,15,Alguém assistindo Camii depois de vencer em 2'lugar no BBB21 ♥️🎉🙌,c3Ns-AgD-Vg,True,"['algum', 'assistindo', 'cami', 'vencer', 'lugar', 'bem']",6
@marciagomes8638,2021-05-03T15:29:28Z,3,"Arrasaaaaaa, Camilla! Minha torcida é tua!♡",c3Ns-AgD-Vg,True,"['arrasaaaaaa', 'camisa', 'torcida']",3
@mariavitorianorodrigues5710,2021-05-03T06:48:34Z,1,Campeã!!!! aaaaaaaa 😁❤️,c3Ns-AgD-Vg,True,"['carpe', 'aaaaaaaa']",2
@laisqroz5961,2021-05-03T03:06:34Z,2,Camilla de Lucas na final 😊😊😊😃😃😃😃😃😃 bb,c3Ns-AgD-Vg,True,"['camisa', 'luvas', 'final', 'br']",4
@Kaikai-kf2gy,2021-05-03T01:57:06Z,2,E EU QUE ASSISTI ELA ANTES DO BBB E N SABIA,c3Ns-AgD-Vg,True,"['assisti', 'antes', 'bem', 'n', 'sabia']",5
@renatinhasousa8387,2021-05-03T00:07:40Z,1,qostei,c3Ns-AgD-Vg,True,['gostei'],1
@nicaborba5403,2021-05-02T21:43:42Z,0,"Crie a sua própria linha!!!! Lhe dou todo o apoio e comprarei tudo.
Eu nunca gostei de maquiagem pq nunca encontrei alguma que não me embranqueça...

O mesmo vale pra produtos para cabelos cacheados que há por aí, a maioria mais alisa ou desmaia os cachos...",c3Ns-AgD-Vg,True,"['crie', 'propria', 'linha', 'dou', 'todo', 'apoio', 'comprarei', 'tudo', 'nunca', 'gostei', 'maquinem', 'pa', 'nunca', 'encontrei', 'alguma', 'embranqueçam', 'vale', 'pra', 'produtos', 'cabelos', 'cacheados', 'h', 'maioria', 'alisa', 'desmaia', 'cachos']",26
@isabellasonho4378,2021-05-02T04:42:16Z,1,BBB❤️🥰🥰🥰,c3Ns-AgD-Vg,True,['bem'],1
@jd807,2021-05-02T02:40:41Z,1,"Quando eu comprei a minha também fui enganada pela foto, pedi o tom 1, na foto tava igual ao tom da minha pele, e eu fiquei um fantasminha. A minha cor era a 3 (e ainda fica clara). Imagina isso em pele negra, reduz demais as opções.",c3Ns-AgD-Vg,True,"['comprei', 'tambem', 'enganada', 'fato', 'pedi', 'tom', 'fato', 'taba', 'igual', 'tom', 'pele', 'fiquei', 'fantasminha', 'cor', 'ainda', 'fica', 'clara', 'imagina', 'pele', 'negra', 'reduz', 'demais', 'topes']",23
@karolinesilva3931,2021-05-01T23:28:04Z,1,#FicaCamila ❤️,c3Ns-AgD-Vg,True,['ficacamila'],1
@larissavitoria5212,2021-05-01T22:05:06Z,1,Gostei camila ficou ótimo um beijo linda,c3Ns-AgD-Vg,True,"['gostei', 'camisa', 'ficou', 'tipo', 'beijo', 'linda']",6
@AAA-us5qi,2021-05-01T02:06:28Z,0,Massa,c3Ns-AgD-Vg,True,['massa'],1
@zianmelo3820,2021-04-30T22:15:37Z,1,"Que poha de nada cada empresa fabrica oq quiser,se quiser pra sua pele compra,mesma coisa de comprar carne na farmácia..nao tem.",c3Ns-AgD-Vg,True,"['popa', 'nada', 'cada', 'empresa', 'fabrica', 'quiseres', 'quiser', 'pra', 'pele', 'compramesma', 'coisa', 'comprar', 'carne', 'farmcianao']",14
@jessicalopes1268,2021-04-30T15:28:19Z,3,"alguém depois do Fuik ter estragado a final de Ju,Gil e Camila?",c3Ns-AgD-Vg,True,"['algum', 'ter', 'estragado', 'final', 'jugo', 'camisa']",6
@liviacosta4408,2021-04-28T21:54:08Z,1,Camilla vc é Maravilhosa 🥰🥰🥰🥰👏🏼👏🏼👏🏼👏🏼,c3Ns-AgD-Vg,True,"['camisa', 'vá', 'maravilhosa']",3
@gabs3573,2021-04-28T03:57:00Z,0,Nossa camis no vídeo parece que nem tá Tam diferente mas na foto de pra perceber bastante eu acho que as influensers de maquiagens tinham que fazer bases de todos os tons tanto pra pele negra tanto pra pele clara mas que não seja propaganda enganosa,c3Ns-AgD-Vg,True,"['camisa', 'parece', 't', 'tam', 'diferente', 'fato', 'pra', 'perceber', 'bastante', 'acho', 'influentes', 'maquiagens', 'fazer', 'bases', 'todos', 'tons', 'tanto', 'pra', 'pele', 'negra', 'tanto', 'pra', 'pele', 'clara', 'propaganda', 'enganosa']",26
@amanda71souza14,2021-04-27T02:43:07Z,0,Linda!!! Dona de um carisma imenso. <3,c3Ns-AgD-Vg,True,"['linda', 'dona', 'crisma', 'imenso']",4
@claricepovoas8997,2021-04-27T01:21:20Z,1,Eu ouvi rainha? Acho que sim!,c3Ns-AgD-Vg,True,"['ouvi', 'rainha', 'acho', 'sim']",4
@miau5402,2021-04-26T16:57:09Z,1,Eu amo a base da boca rosa e minha pele e negra tanbem,c3Ns-AgD-Vg,True,"['amo', 'base', 'boca', 'rosa', 'pele', 'negra', 'tambem']",7
@MarleneLima47,2021-04-26T03:24:55Z,1,"Linda quem, que que ela escapa desse paredão e está aqui depois dela no bbb",c3Ns-AgD-Vg,True,"['linda', 'escapa', 'desse', 'parede', 'est', 'aqui', 'bem']",7
@kitsune4660,2021-04-25T23:09:13Z,103,Imagina se a Camilla e a Bianca tivessem entrado na mesma edição? KKKKKK ia ter briga viu,c3Ns-AgD-Vg,True,"['imagina', 'camisa', 'branca', 'entrado', 'mesma', 'pedio', 'kkkkkk', 'ia', 'ter', 'briga', 'viu']",11
@penhaliborio1790,2021-04-25T22:17:32Z,0,no bbb ela fala que  negra mais fica usando peruca e fala que o cabelo e natural ],c3Ns-AgD-Vg,True,"['bem', 'fala', 'negra', 'fica', 'usando', 'perua', 'fala', 'cabelo', 'natural']",9
@sylviafrazao1393,2021-04-25T15:54:40Z,0,eu adorei super o video,c3Ns-AgD-Vg,True,"['adorei', 'super', 'vidro']",3
@Aclaraferri,2021-04-25T03:52:00Z,1,#teamcamilla🛐,c3Ns-AgD-Vg,True,['teamcamilla'],1
@vechi3255,2021-04-24T00:25:44Z,0,#ForaCamilla,c3Ns-AgD-Vg,True,['foracamilla'],1
@kayllanecosta7986,2021-04-23T14:52:06Z,0,"Eu gosto da Camila no bbb, mais os vídeos parece que ela fica feliz quando a base marcou com a água",c3Ns-AgD-Vg,True,"['gosto', 'camisa', 'bem', 'vamos', 'parece', 'fica', 'feliz', 'base', 'marcou', 'rua']",10
@user-wp6cv9hd8g,2021-04-23T04:21:14Z,1,eu amoo,c3Ns-AgD-Vg,True,['amoo'],1
@felipevasconcelos1895,2021-04-22T22:36:40Z,0,eu,c3Ns-AgD-Vg,True,[],0
@kaykysamuel940,2021-04-22T17:33:23Z,0,O brincão gigante da gata amo,c3Ns-AgD-Vg,True,"['brinco', 'gigante', 'gata', 'amo']",4
@gilpmouraASMR,2021-04-22T03:26:01Z,1,Sério te amo,c3Ns-AgD-Vg,True,"['seio', 'amo']",2
@daianefreitas336,2021-04-21T18:30:42Z,0,"Meu Deus, arruma esse brinco",c3Ns-AgD-Vg,True,"['deus', 'arruma', 'brinco']",3
@jaimaracardosoborba6407,2021-04-21T17:28:02Z,0,Kkkkkkk,c3Ns-AgD-Vg,True,['kkkkkkk'],1
@rgwpobre156,2021-04-21T16:46:55Z,0,Eu sei que vc so veio aqui pelo mesmo motivo que eu estauquiar o canal dela pq ela ta no bbb,c3Ns-AgD-Vg,True,"['sei', 'vá', 'so', 'veio', 'aqui', 'motivo', 'estauquiar', 'canal', 'pa', 'ta', 'bem']",11
@rngmusa8984,2021-04-21T16:44:10Z,1,tabom nos ja entendemos que vc veio depois que ela entrou no bbb kkk,c3Ns-AgD-Vg,True,"['taba', 'ja', 'entendemos', 'vá', 'veio', 'entrou', 'bem', 'k']",8
@flaviasales4849,2021-04-21T12:23:58Z,14,O legal e que pra pele negra na Mary Kay tem 26 tons só de pele negra são 8 tons .,c3Ns-AgD-Vg,True,"['legal', 'pra', 'pele', 'negra', 'mar', 'day', 'tons', 's', 'pele', 'negra', 'so', 'tons']",12
@vicphorie1035,2021-04-21T03:55:17Z,0,Duas librianas se tiltando é tudo que eu amo ver HAHAHAHAHAHAHA,c3Ns-AgD-Vg,True,"['duas', 'libritas', 'fitando', 'tudo', 'amo', 'ver', 'hahahahahahaha']",7
@nathaliegurgel4123,2021-04-21T03:40:13Z,1,Você é muito bonita por dentro é por fora.,c3Ns-AgD-Vg,True,"['bonita', 'dentro']",2
@nathaliegurgel4123,2021-04-21T03:33:30Z,1,Vou deixar de seguir boca rosa.,c3Ns-AgD-Vg,True,"['vou', 'deixar', 'seguir', 'boca', 'rosa']",5
@nathaliegurgel4123,2021-04-21T03:32:37Z,0,Camila sou sua fã no BBB,c3Ns-AgD-Vg,True,"['camisa', 'f', 'bem']",3
@nathaliegurgel4123,2021-04-21T03:32:03Z,0,Então quer dizer que boca rosa é preconceituosa?,c3Ns-AgD-Vg,True,"['ento', 'quer', 'dizer', 'boca', 'rosa', 'preconceitos']",6
@diogolima274,2021-04-20T21:03:00Z,0,Cadê essa Camila no bbb ?,c3Ns-AgD-Vg,True,"['ca', 'camisa', 'bem']",3
@diogolima274,2021-04-20T21:02:46Z,0,Ameiii,c3Ns-AgD-Vg,True,['amei'],1
@felipevasconcelos1895,2021-04-20T17:05:16Z,0,kkkkkkkk,c3Ns-AgD-Vg,True,['kkkkkkkk'],1
@lucienegaldino7421,2021-04-20T15:41:54Z,0,Eu não gostava de vc mas agora gosto!,c3Ns-AgD-Vg,True,"['gostava', 'vá', 'agora', 'gosto']",4
@juliaclecia130,2021-04-20T03:16:25Z,0,E agora estampa a capa da Avon.mamacita perdeu,c3Ns-AgD-Vg,True,"['agora', 'estampa', 'capa', 'avonmamacita', 'perdeu']",5
@julianacunha9329,2021-04-20T00:18:50Z,1,O mais legal é q a Boca Rosa tiltou KKKKKKK penah,c3Ns-AgD-Vg,True,"['legal', 'q', 'boca', 'rosa', 'voltou', 'kkkkkkk', 'penas']",7
@elizabethemotta4759,2021-04-19T22:32:20Z,0,Achei que a cor da base combinou,c3Ns-AgD-Vg,True,"['achei', 'cor', 'base', 'combinou']",4
@douglesialima7862,2021-04-19T13:05:34Z,1,"Resistente a água, não quer dizer prova dágua",c3Ns-AgD-Vg,True,"['resistente', 'rua', 'quer', 'dizer', 'prova', 'égua']",6
@julyannavasconcellos910,2021-04-19T08:15:41Z,2,"""Lógico que não vou encharcar a minha cara de água "" mas já encharcando kkkkkkkk",c3Ns-AgD-Vg,True,"['lógico', 'vou', 'encarar', 'cara', 'rua', 'j', 'encharcando', 'kkkkkkkk']",8
@natholi6596,2021-04-19T05:02:52Z,0,"Camilla vai sair do bbb e lançar a propria marca pra peles escuras
Eu tenho fé!",c3Ns-AgD-Vg,True,"['camisa', 'vai', 'sair', 'bem', 'lançar', 'propria', 'marca', 'pra', 'peles', 'escuras', 'f']",11
@loveshorts9278,2021-04-19T01:41:21Z,0,Literalmente 99% das pessoas não verão esse comentários mas desejo que Deus te abençoe sempre ❤,c3Ns-AgD-Vg,True,"['literalmente', 'pessoas', 'vero', 'comentários', 'desejo', 'deus', 'abençoe', 'sempre']",8
@annanerydecarvalho5350,2021-04-18T23:32:26Z,0,Topp🥰🥰,c3Ns-AgD-Vg,True,['topo'],1
@dlmargarida,2021-04-18T19:04:28Z,0,"Boa Cami! Em 18/04/2021, assistindo. Quase no final, em considerações ela só fez elogios, a observação somente no tom de pele",c3Ns-AgD-Vg,True,"['boa', 'cami', 'assistindo', 'quase', 'final', 'consideraçes', 's', 'fez', 'elogios', 'observaço', 'somente', 'tom', 'pele']",13
@priscila9112,2021-04-18T12:33:56Z,0,Vc não tem imperfeições minha linda 💕💕💕💕,c3Ns-AgD-Vg,True,"['vá', 'imperfeiçes', 'linda']",3
@tatianasantos403,2021-04-18T03:16:49Z,0,"Eu só uso importada,tenho mac nars,dior a última que comprei foi fenty.A melhor é  a dior.Esquece essas marcas brasileiras.",c3Ns-AgD-Vg,True,"['s', 'uso', 'importadatenho', 'narsdior', 'ultima', 'comprei', 'festa', 'melhor', 'dioresquece', 'marcas', 'brasileiras']",11
@margaretemagali,2021-04-17T19:45:55Z,0,Esse cabelo é  dela ou e peruca ?,c3Ns-AgD-Vg,True,"['cabelo', 'perua']",2
@luluzita1333,2021-04-17T18:12:30Z,1,pov vc só ta aqui pra ver o que a camilla fazia antes do bbb,c3Ns-AgD-Vg,True,"['vá', 's', 'ta', 'aqui', 'pra', 'ver', 'camisa', 'fazia', 'antes', 'bem']",10
@lailasperendis912,2021-04-17T17:44:13Z,0,"Kwai333654186 meu código galera 😍😍 

E quem puder seguir meu insta de make agradeço demais , pois estou começando agora .. 

@lailabmakeup 

 💗💗💗💗",c3Ns-AgD-Vg,True,"['pai', 'digo', 'galera', 'puder', 'seguir', 'insta', 'make', 'agrado', 'demais', 'pois', 'commando', 'agora', 'lailabmakeup']",13
@lissandraazevedo2142,2021-04-17T15:32:30Z,0,Agora vai fazer tutorial da Avon,c3Ns-AgD-Vg,True,"['agora', 'vai', 'fazer', 'tutorias', 'avoz']",5
@lissandraazevedo2142,2021-04-17T15:29:16Z,0,"Avon tá On, vai vendo",c3Ns-AgD-Vg,True,"['avoz', 't', 'on', 'vai', 'vendo']",5
@diariodaantonela475,2021-04-16T10:56:03Z,0,Na internet tem a cor Aline pra comprar,c3Ns-AgD-Vg,True,"['interno', 'cor', 'ali', 'pra', 'comprar']",5
@helenaalvesalmeida9284,2021-04-16T06:22:31Z,1,A Camila nesse vídeo está falando muito alto!,c3Ns-AgD-Vg,True,"['camisa', 'nesse', 'est', 'falando', 'alto']",5
@marinacarvalho4172,2021-04-15T16:02:03Z,1,Ainda bem que sou branca sou bem loirinha,c3Ns-AgD-Vg,True,"['ainda', 'bem', 'branca', 'bem', 'sobrinha']",5
@agathaalexandra6534,2021-04-15T14:46:09Z,1,No vídeo não ficou tão acizentado mas na foto deu pra perceber que ficou bem destoante. Oq adiantar lançar e não ter pra vender nas lojas.,c3Ns-AgD-Vg,True,"['ficou', 'to', 'acidentado', 'fato', 'deu', 'pra', 'perceber', 'ficou', 'bem', 'estante', 'adiantar', 'lançar', 'ter', 'pra', 'vender', 'lojas']",16
@eduardamundodabrincadeira5312,2021-04-15T11:27:30Z,1,"Sei que fala de maquiagem , mais qual e o nome desse cabelo que vc tá usando amei",c3Ns-AgD-Vg,True,"['sei', 'fala', 'maquinem', 'nome', 'desse', 'cabelo', 'vá', 't', 'usando', 'amei']",10
@lauxxxxx,2021-04-15T05:38:54Z,0,A,c3Ns-AgD-Vg,True,[],0
@ellenmaria6616,2021-04-14T20:58:09Z,1,QUEREMOS A SUA BASE CAMILLAAAAA❤❤,c3Ns-AgD-Vg,True,"['queremos', 'base', 'camillaaaaa']",3
@agathajunqueira3990,2021-04-14T20:55:01Z,3,"Revoltadissima, amei.",c3Ns-AgD-Vg,True,"['revoltadissima', 'amei']",2
@giovannaargeumoraesgomesma4799,2021-04-14T19:36:50Z,15,"Está certa em reclamar mesmo, deveriam colocar todos os tons para venda",c3Ns-AgD-Vg,True,"['est', 'certa', 'reclamar', 'deveriam', 'colocar', 'todos', 'tons', 'venda']",8
